Updated at 17:45:55;Constituent Name;Constituent RIC;NCAIS;ESG_Grade_01/01/2021;ESG_Grade_01/01/2022;ESG_Grade_01/01/2023;ESG_Grade_01/01/2024;ESG_Score_01/01/2021;ESG_Score_01/01/2022;ESG_Score_01/01/2023;ESG_Score_01/01/2024;Social_Score_01/01/2021;Social_Score_01/01/2022;Social_Score_01/01/2023;Social_Score_01/01/2024;Governance_Score_01/01/2021;Governance_Score_01/01/2022;Governance_Score_01/01/2023;Governance_Score_01/01/2024;Environment_Score_01/01/2021;Environment_Score_01/01/2022;Environment_Score_01/01/2023;Environment_Score_01/01/2024;Controversies_Score_01/01/2021;Controversies_Score_01/01/2022;Controversies_Score_01/01/2023;Controversies_Score_01/01/2024
.SPX;CF INDUSTRIES HOLDINGS ORD;CF.N;31-33;B+;B;B;B;69,24367302;66,49106792;62,89079903;62,89079903;75,7689036;75,20245712;71,87087639;71,87087639;93,42708327;91,48428126;79,43025919;79,43025919;49,29647436;43,98870281;44,91587317;44,91587317;100;100;100;100
.SPX;CITIZENS FINANCIAL GROUP ORD SHS;CFG.N;52;B;B;B;B;66,58754537;64,23907769;61,21729843;61,21729843;59,95941083;58,04959267;48,42920376;48,42920376;84,78966347;79,99683213;83,53498091;83,53498091;43,91249132;46,1640289;49,47097387;49,47097387;100;100;76,54320988;76,54320988
.SPX;CHURCH AND DWIGHT ORD;CHD.N;31-33;B;B+;B+;B+;60,01463134;68,81739638;68,51821241;68,51821241;59,84507688;65,70919415;72,25240857;72,25240857;67,81720256;76,78434175;57,41358307;57,41358307;52,54174934;66,89417758;72,36190476;72,36190476;100;100;100;100
.SPX;CH ROBINSON WW ORD;CHRW.OQ;48-49;C;C;C;C;41,08035388;40,22699206;34,83023349;34,83023349;49,67913619;49,74426318;49,2589239;49,2589239;41,35076313;45,18394944;33,685942;33,685942;31,53966534;25,7858172;20,15272845;20,15272845;100;100;100;100
.SPX;CHARTER COMMUNICATIONS INC(NEW);CHTR.OQ;51;C;C;C;C;35,02734395;35,47517347;38,81524011;38,81524011;40,62748052;40,05300176;43,23650234;43,23650234;21,97442811;23,08919343;30,00888085;30,00888085;37,40325371;39,65546621;38,73602997;38,73602997;93,18181818;100;33,33333333;33,33333333
.SPX;THE CIGNA GROUP ORD;CI.N;62;B+;B+;A-;A-;71,17035123;74,5275773;76,52321667;75,18611172;82,94802534;84,65794958;83,20591959;90,15189844;51,14710425;58,18087519;65,98227607;53,58683276;82,95042735;82,90808808;81,56661086;82,4667815;100;68,75;100;31,08108108
.SPX;CINCINNATI FINANCIAL ORD;CINF.OQ;52;B-;B-;B-;B-;53,47488175;50,3771032;56,82485465;56,82485465;52,8723268;47,92063492;55,54437349;55,54437349;65,03569373;62,37841619;70,03138437;70,03138437;20,90138818;22,9708032;21,68694956;21,68694956;97,5;100;100;100
.SPX;COLGATE-PALMOLIVE CO ORD;CL.N;31-33;A+;A+;A+;A+;92,59794176;92,71720525;91,83844533;91,83844533;94,90378389;93,88232927;93,2819321;93,2819321;86,3892589;89,05460584;89,12738598;89,12738598;94,32304269;94,11428571;91,74272487;91,74272487;100;100;38,63636364;38,63636364
.SPX;CLOROX ORD;CLX.N;31-33;B+;B+;B+;A-;68,96491681;71,30594362;70,88028644;75,09780317;70,34075482;78,30053714;78,84143291;78,82478925;72,94597862;62,25987559;71,04247062;88,51416516;62,30861442;66,75141314;55,23809524;54,43452381;100;100;100;52,27272727
.SPX;COMERICA ORD;CMA.N;52;B+;B+;B+;B+;70,5932884;70,89546592;68,699645;68,36684763;65,91600291;64,09247535;61,93675693;58,66741716;87,18855225;90,42454742;87,48473099;91,03644766;45,21577883;45,50528525;45,03132231;45,10199697;94,5;100;100;6,172839506
.SPX;COMCAST ORD;CMCSA.OQ;51;B-;B;B;B+;57,8123787;62,90623176;64,31819369;66,90874885;57,45860401;65,36794991;66,00264695;68,30386544;59,14348072;61,10784206;61,99317108;60,05242783;57,00161277;58,81224549;62,94439978;72,20223215;53,75;3,409090909;51,2195122;33,33333333
.SPX;CME GROUP CL A ORD;CME.OQ;52;B-;C+;B;B;50,10375869;45,26025136;62,32977877;62,32977877;66,0637357;60,57299654;67,73631282;67,73631282;45,10421449;39,89358522;70,37456299;70,37456299;21,8445263;20,04659653;20,29543921;20,29543921;61,66666667;65,625;100;100
.SPX;CHIPOTLE MEXICAN GRILL ORD;CMG.N;72;B-;B;B;B;57,76342947;59,44924749;62,67968393;62,67968393;76,29272467;79,17881631;81,31609741;81,31609741;43,78123471;38,65887464;45,99553948;45,99553948;42,41704275;49,66704707;50,15693309;50,15693309;65,11627907;77,5;50,79365079;50,79365079
.SPX;CUMMINS ORD;CMI.N;31-33;B+;B+;B+;B+;68,18738146;67,80443965;68,56052457;68,56052457;74,94033904;71,76990376;78,81612068;78,81612068;67,90615702;74,51501465;60,35384498;60,35384498;60,16143868;58,18022942;61,92851789;61,92851789;100;100;9,722222222;9,722222222
.SPX;CMS ENERGY ORD;CMS.N;22;B-;C+;B-;B-;52,74679936;49,86192543;56,02965464;56,02965464;59,18705326;56,40164099;52,58573588;52,58573588;54,36534777;47,08685012;67,6596745;67,6596745;46,71925548;46,19608264;52,31091224;52,31091224;100;100;100;100
.SPX;CENTENE ORD;CNC.N;62;B;B;B+;B+;60,20516643;66,18662958;70,48482432;70,48482432;65,85359085;73,33220056;78,31093042;78,31093042;59,91463465;62,48991996;65,58521198;65,58521198;47,23001137;56,43067847;61,50139436;61,50139436;100;25;31,08108108;31,08108108
.SPX;CENTERPOINT ENERGY ORD;CNP.N;22;C-;C;C+;C+;32,08657897;39,49517929;42,95637473;42,95637473;23,3559851;27,97619048;31,1286304;31,1286304;65,8634122;87,59104068;90,47562789;90,47562789;20,27381118;21,94778443;25,97517864;25,97517864;100;100;100;100
.SPX;CAPITAL ONE FINANCIAL ORD;COF.N;52;B+;B+;B;B;74,55137042;74,5699042;65,60429734;65,60429734;78,51440819;77,43075072;77,49549231;77,49549231;75,4728234;75,98203427;52,99819168;52,99819168;58,59727454;61,18555215;56,16100101;56,16100101;91,47727273;40,95238095;76,54320988;76,54320988
.SPX;COOPER ORD;COO.OQ;31-33;B;B;B;B-;61,33324011;59,18779562;59,32066302;53,53343937;57,19078089;57,99117964;58,59624649;57,06025083;74,73505363;67,75997582;66,98709551;52,50957069;44,30272109;44,19500456;44,93648286;45,77679707;100;100;100;79,83870968
.SPX;CONOCOPHILLIPS ORD;COP.N;21;B+;B;B;B;67,08183724;66,41351991;64,88924822;64,88924822;78,2993904;81,93339765;78,7492682;78,7492682;49,55341343;38,42437912;38,07440895;38,07440895;65,39351042;66,62626455;66,3195689;66,3195689;100;24,07407407;10,34482759;10,34482759
.SPX;CENCORA INC ORD;COR.N;42;B;A-;A-;B+;66,27978683;75,24801903;75,5731172;72,04462945;52,22749655;73,39640004;72,78222297;69,1370457;90,11729813;85,52879963;88,50370533;82,29381823;54,84693878;58,44198565;55,7390228;58,28562194;17,85714286;2,272727273;40,32258065;41,93548387
.SPX;COSTCO WHOLESALE ORD;COST.OQ;44-45;B;B;B+;B+;66,03592584;65,53573581;72,77337294;70,21049049;52,83726596;46,80211035;47,1505461;46,96867979;63,97941573;68,82666016;82,05739662;76,32861831;83,97647225;83,83458647;92,28283367;90,56452999;88,23529412;84,61538462;100;5,555555556
.SPX;CAMPBELL SOUP ORD;CPB.N;31-33;A-;A-;A-;B+;82,81215285;77,57630133;76,2054562;72,42615363;93,99428816;90,39200899;90,39007122;84,63915916;67,15220141;51,4961515;45,79459049;49,5761168;79,48461333;81,15580581;81,57182264;74,01586022;90,27777778;71,05263158;100;100
.SPX;COPART ORD;CPRT.OQ;51;C;C+;B-;B;33,98847237;48,19716401;52,52060328;63,00681904;43,44614055;68,24031797;70,35497583;73,77394681;36,04091092;45,3809111;49,84645369;67,27753447;0;0,053398446;10,24318073;17,8654564;100;100;100;100
.SPX;CAMDEN PROPERTY REIT;CPT.N;53;B-;B;B;B;50,76266108;65,66075117;59,72742343;59,72742343;69,04297077;65,841;55,31912357;55,31912357;53,19739031;80,72934516;77,70030705;77,70030705;33,96445347;52,59975608;47,86972639;47,86972639;100;100;100;100
.SPX;CHRLS RIVER LABS ORD;CRL.N;54;B+;B+;B;B;71,54078307;68,59387073;65,73666231;65,73666231;88,27607146;86,08959141;84,28826872;84,28826872;51,97634923;45,9887444;43,16998573;43,16998573;78,01587302;78,59074194;74,23281506;74,23281506;100;100;20,27027027;20,27027027
.SPX;SALESFORCE INC ORD;CRM.N;54;B;B;B;B+;63,914756;62,05535302;60,50635728;69,06910495;76,2245807;75,69763957;75,12596009;74,82882236;49,66795776;46,19925191;43,40455428;62,08207624;76,07032741;75,7506083;75,54869256;75,82667848;100;76,31578947;81,06060606;40
.SPX;CISCO-T ORD;CSCO.OQ;31-33;A;A;A;A-;87,36613122;88,63041879;86,3455468;82,7765506;94,31104462;93,20107675;93,29076526;93,34459155;91,19170444;94,40417224;88,03046599;79,05520059;68,49556489;70,46519588;71,25207288;70,90137133;89,28571429;50;45,45454545;30
.SPX;COSTAR GROUP ORD;CSGP.OQ;51;B-;B-;B;B;52,61967334;55,01780292;59,42699146;59,42699146;45,26065668;43,63457228;51,20517262;51,20517262;70,76279726;73,22568508;75,50139977;75,50139977;13,26569699;26,99895035;29,4452956;29,4452956;74,16666667;100;56,81818182;56,81818182
.SPX;CSX ORD;CSX.OQ;48-49;B-;B;B;B;54,39056265;59,8787336;63,36198215;63,36198215;51,87167299;51,13033267;66,09517407;66,09517407;36,26640543;63,31072263;52,64597147;52,64597147;72,22282412;66,49617707;69,33103313;69,33103313;100;100;27,77777778;27,77777778
.SPX;CINTAS ORD;CTAS.OQ;81;B;B;B;B+;60,39264844;66,26611491;65,18963872;72,10745357;52,13673792;58,81804786;67,62524367;72,49918045;76,76436232;85,47138466;64,02715611;79,29148751;52,07479859;52,42569324;62,4043826;61,12949092;100;25;100;100
.SPX;CATALENT INC;CTLT.N;31-33;C+;B-;B-;B-;44,8874533;53,11092094;54,35393542;57,28479118;61,82789688;70,28619686;66,86663162;63,42878394;24,36807453;23,93331566;30,52635032;47,85927265;38,34585371;57,89743402;61,34673876;57,61705849;100;100;100;22,22222222
.SPX;COTERRA ENERGY ORD;CTRA.N;21;C-;C;C;C;28,68506837;36,08535098;34,17156955;34,17156955;15,76587411;26,62447917;24,11433941;24,11433941;54,0360968;48,95906281;52,07118076;52,07118076;27,10884201;38,81138023;34,19596672;34,19596672;40,47619048;76,85185185;77,5862069;77,5862069
.SPX;COGNIZANT TECHNOLOGY SOLUTN CL A ORD;CTSH.OQ;54;B;B+;A-;A-;58,91520771;72,46667182;77,85358899;77,85358899;87,75397867;77,53490729;78,22838451;78,22838451;36,44916337;74,80088459;79,11573237;79,11573237;51,02406847;50,13824965;72,57064241;72,57064241;21,66666667;76,31578947;37,12121212;37,12121212
.SPX;CORTEVA INC ORD;CTVA.N;42;C;B-;B-;B;37,58883152;56,46272233;55,04673392;62,78736117;39,87073483;57,59496431;58,86908231;58,35611365;63,15641179;72,81423848;61,08832662;79,85947358;20,92799833;46,12119179;47,9608756;57,37399721;100;66,66666667;60,71428571;11,81818182
.SPX;CVS HEALTH CORP;CVS.N;44-45;A-;A;A;A;80,76382478;86,61021785;86,10428166;90,5747519;86,60508776;91,58260387;91,72786747;93,40633631;70,5481874;77,74556684;76,32225488;86,62002545;87,17606838;92,40579344;92,17172925;91,68840223;30;100;25;18,91891892
.SPX;CHEVRON TEXACO ORD;CVX.N;31-33;A-;A-;A;B+;77,47921224;82,39624684;84,18548886;71,24826095;86,99647213;85,94702793;84,22870245;74,76473622;58,57823943;84,01368044;95,96336478;88,69317527;78,79411634;76,9760242;76,1025751;55,07828694;41,66666667;90,47619048;13,88888889;3,448275862
.SPX;CAESARS ENTERTAINMENT INC ORD;CZR.OQ;72;D+;B;B+;B;19,53012542;64,12491397;69,73413657;66,55358378;30,24046227;75,7803909;75,43864368;74,4178958;21,04173304;50,33734457;68,78024011;61,40734043;0;60,01864065;61,28650967;59,16444526;66,25;100;100;20,63492063
.SPX;DOMINION ENERGY ORD;D.N;22;A-;A-;A-;A-;78,29104591;80,76253003;81,69789849;81,69789849;73,98660379;79,29235723;76,4808803;76,4808803;74,88191;75,61401603;89,84749849;89,84749849;83,58805217;84,91531748;80,89350063;80,89350063;68,18181818;68,57142857;100;100
.SPX;DELTA AIR LINES ORD;DAL.N;48-49;B+;B+;B+;B+;70,64188252;68,72503484;67,68557292;67,68557292;80,54768018;78,18049695;75,57574901;75,57574901;64,28736472;61,13119841;61,41296631;61,41296631;63,1609574;62,97348485;62,82785842;62,82785842;10,34482759;83,87096774;6,12244898;6,12244898
.SPX;DAYFORCE INC ORD;DAY.N;51;C-;C+;B;B;27,04781688;46,82024189;64,04979747;60,83723434;53,60729986;70,82564168;70,23186196;72,35140925;12,20664755;33,96757604;66,53534155;56,50406537;0,282828283;20,75807308;38,0198358;42,23118441;100;100;100;100
.SPX;DUPONT DE NEMOURS INC ORD;DD.N;31-33;B+;B+;B+;B+;66,66814513;72,96610203;70,20764383;70,20764383;67,75305574;65,82772714;64,86526199;64,86526199;50,82686169;90,23339467;74,49565334;74,49565334;74,59435043;70,03871734;72,90445123;72,90445123;100;60,71428571;7,272727273;7,272727273
.SPX;DEERE ORD;DE.N;31-33;B+;B+;B+;B+;67,59913281;68,75007788;70,06997365;69,17378652;73,23991091;78,04984668;77,49151984;79,11937757;45,67293993;39,54414096;44,05093685;37,98705756;79,70788782;82,92750016;83,64377793;84,29624822;86,53846154;100;100;23,4375
.SPX;DISCOVER FINANCIAL SERVICES ORD;DFS.N;52;B;B;B;B;61,83524148;60,29298066;60,42874882;60,42874882;58,75639664;55,98595653;58,53020673;58,53020673;86,48415426;84,10240825;79,48694962;79,48694962;10,81786955;15,60471703;19,32266959;19,32266959;100;100;9,047619048;9,047619048
.SPX;DOLLAR GENERAL ORD;DG.N;44-45;C+;C;C+;C+;45,3558945;39,41589746;43,65261393;42,42164579;47,4951587;41,47499821;47,50128849;49,45331597;69,23317211;61,90600019;62,2156587;59,19513382;15,28195489;11,037096;17,69425381;14,77385632;84,61538462;100;100;5,357142857
.SPX;QUEST DIAGNOSTICS ORD;DGX.N;62;B+;B+;A-;A-;74,0885935;71,75866891;78,914003;78,914003;79,35321452;81,32387562;84,93009391;84,93009391;73,53158435;64,53982351;75,99888773;75,99888773;62,56752137;63,23986358;70,30561535;70,30561535;76,66666667;100;100;100
.SPX;D R HORTON ORD;DHI.N;23;C;C+;C+;C+;38,93440699;43,05794576;42,26768372;42,40027302;20,13308367;23,72644579;37,30860992;39,01509721;66,27694595;77,1311971;80,77530579;80,1472105;40,55968974;40,14468829;18,62275569;17,44373812;100;100;100;100
.SPX;DANAHER ORD;DHR.N;31-33;B+;A-;A-;A-;70,01642926;80,3672366;79,34999431;77,08777748;78,47250343;88,45045187;88,06301302;85,67833516;63,58074144;77,116939;73,57519911;69,25115531;59,94897959;64,52594555;67,14139549;69,64289438;100;100;100;27,41935484
.SPX;WALT DISNEY ORD;DIS.N;51;B+;A-;B;B+;74,95434248;75,96229619;64,849946;68,05975133;85,03540326;85,76090209;86,39593512;83,85320244;67,89072208;69,15489808;39,08831377;51,08332998;56,32501356;57,6799972;57,02818567;56,60488346;4,347826087;8,333333333;13,46153846;1,25
.SPX;DIGITAL REALTY REIT;DLR.N;53;B+;B+;B+;B+;69,82768346;72,46288375;69,01049077;69,01049077;60,0705858;54,28286971;57,57744489;57,57744489;73,83996448;81,42867885;68,71294622;68,71294622;74,24072595;79,40849926;78,46640873;78,46640873;100;100;100;100
.SPX;DOLLAR TREE ORD;DLTR.OQ;44-45;B-;B-;B;B;55,91276388;56,77108212;61,28703426;63,68808374;67,89208539;63,23508817;64,43078499;69,3487945;47,07922457;48,61360833;59,32158596;64,32798054;51,97585309;58,55933961;59,84684553;56,27300554;84,61538462;47,22222222;72,22222222;12,5
.SPX;HEALTHPEAK PROPERTIES INC ORD;DOC.N^C24;53;B;B+;B+;B+;60,58620245;67,60559428;69,55880312;69,55880312;68,88830213;75,38871265;72,34159186;72,34159186;58,83598773;65,78052537;81,63217467;81,63217467;55,40517296;62,90638188;56,97071657;56,97071657;100;100;100;100
.SPX;DOVER ORD;DOV.N;31-33;B;B;B;B;64,67681884;66,20758996;66,25514716;66,25514716;42,32485489;48,26480233;46,54396941;46,54396941;75,74380263;74,72621479;76,79566004;76,79566004;79,87592258;78,71289278;79,00767323;79,00767323;100;100;100;100
.SPX;DOW INC ORD;DOW.N;31-33;A-;A;A+;A+;83,03171553;89,91631997;91,85410724;91,85410724;87,37795594;87,83494399;89,48159851;89,48159851;72,49594242;93,59338297;94,33017213;94,33017213;84,82679676;89,83125185;92,72808045;92,72808045;100;100;14,54545455;14,54545455
.SPX;DOMINOS PIZZA ORD;DPZ.N;72;C;NULL;B;B;33,35897072;NULL;62,04541283;62,04541283;48,59478766;NULL;61,73745848;61,73745848;37,35371579;NULL;76,17370088;76,17370088;3,527336861;NULL;46,86057225;46,86057225;100;NULL;5,813953488;5,813953488
.SPX;DARDEN RESTAURANTS ORD;DRI.N;72;B-;B-;C+;B-;56,15786589;56,77992114;48,43732004;55,61464449;70,25456758;71,77445977;70,43242445;69,80152965;44,6862058;42,85469569;26,28238467;44,15846226;45,40965208;47,26149614;36,39540755;44,69892726;93,75;100;100;79,36507937
.SPX;DTE ENERGY ORD;DTE.N;22;A-;A-;A-;A-;80,04416001;77,61807031;82,36196303;82,36196303;60,84110988;63,84394947;69,99776752;69,99776752;86,43488259;71,025361;73,05204582;73,05204582;90,96959682;92,02928583;97,29335795;97,29335795;100;100;93,18181818;93,18181818
.SPX;DUKE ENERGY ORD;DUK.N;22;B+;B+;B+;B+;66,83275781;68,16725396;69,53352125;69,53352125;68,82978716;69,36660006;65,53321877;65,53321877;59,46122617;54,57324105;58,22538343;58,22538343;69,64181279;75,24658512;79,24442186;79,24442186;68,18181818;100;100;100
.SPX;DAVITA INC ORD;DVA.N;62;B+;B+;B+;B+;68,37059028;72,97841506;73,48558531;73,48558531;66,37309352;63,20368508;62,24646722;62,24646722;65,30549826;82,82543112;82,536883;82,536883;79,29476654;76,74373489;82,35687336;82,35687336;100;72,72727273;41,89189189;41,89189189
.SPX;DEVON ENERGY ORD;DVN.N;21;B-;B-;B-;B-;57,82537705;54,94746448;54,65458322;54,65458322;68,65404331;66,72044702;66,98654332;66,98654332;52,81922827;40,23550352;40,83725136;40,83725136;48,07198657;50,66347047;49,08094893;49,08094893;100;45,37037037;77,5862069;77,5862069
.SPX;DEXCOM ORD;DXCM.OQ;31-33;C+;C+;C+;C+;44,44122765;45,88687001;48,0593209;48,0593209;65,11857737;67,0112115;67,1575402;67,1575402;22,36338418;19,85506071;24,05107494;24,05107494;33,41122693;42,06849786;45,62130063;45,62130063;100;100;100;100
.SPX;ELECTRONIC ARTS ORD;EA.OQ;51;C+;B-;B+;B+;47,45594162;54,83056161;70,33063248;68,60028843;51,17079493;59,89397773;70,05354269;69,03602528;47,44178753;55,50871739;78,60388454;74,39708029;36,84011707;38,03616274;43,54847593;48,02692275;45;100;56,81818182;79,64285714
.SPX;EBAY ORD;EBAY.OQ;44-45;B-;B;B+;B+;58,18080519;65,58683142;73,56220461;73,56220461;64,52406628;64,31028333;71,57822457;71,57822457;56,22143262;72,72460933;82,98975286;82,98975286;46,50453837;45,45840418;47,83180125;47,83180125;12,5;48,94736842;37,12121212;37,12121212
.SPX;ECOLAB ORD;ECL.N;23;B+;A-;A-;A-;74,94012162;75,54882895;76,7546515;76,7546515;88,6975628;90,53546901;92,69823513;92,69823513;53,63432138;53,00914692;55,09831893;55,09831893;73,80497849;73,93316087;73,72115104;73,72115104;66,66666667;100;100;100
.SPX;CONSOLIDATED EDISON ORD;ED.N;22;B-;B;B;B;56,18660041;63,38295917;64,93588688;64,93588688;60,41126499;58,58949364;63,843798;63,843798;74,91478457;83,97103548;82,39555021;82,39555021;41,93939563;54,93791732;55,50062348;55,50062348;70,58823529;100;68,57142857;68,57142857
.SPX;EQUIFAX ORD;EFX.N;56;C+;C+;C+;C+;47,33357241;46,4480797;44,40585054;44,40585054;33,80889083;33,64840969;31,88671272;31,88671272;77,52240019;70,31176083;66,03742549;66,03742549;28,89458642;35,72158365;36,35599506;36,35599506;98,4375;100;23,68421053;23,68421053
.SPX;EVEREST GROUP LTD ORD;EG.N;52;B-;B-;B-;B-;53,80830734;56,83085774;54,28925656;52,41129209;40,22679756;47,44335899;42,17170754;39,35157875;83,0807326;82,760181;81,47851852;79,11183183;13,52631579;11,89913358;15,13289223;18,01866958;100;100;100;100
.SPX;EDISON INTERNATIONAL ORD;EIX.N;22;A-;A-;B+;B+;83,22666567;77,95518423;74,86282936;74,86282936;81,43464883;79,27156129;78,6030894;78,6030894;88,36240454;90,41681358;92,2177751;92,2177751;81,57600864;69,61817274;61,7938389;61,7938389;100;31,42857143;17,39130435;17,39130435
.SPX;ESTEE LAUDER CL A ORD;EL.N;31-33;B;B;B+;B+;62,4258333;65,57071222;69,54323627;70,23598412;65,40687727;74,11021456;83,32915927;83,15936595;30,43374711;26,53847314;22,2233683;24,34779988;88,62144511;87,99836342;90,05714286;90,99537037;100;100;100;22,72727273
.SPX;ELEVANCE HEALTH INC;ELV.N;52;A;A;A-;A-;89,52835802;86,84590244;83,3304996;83,3304996;90,17648311;88,40139285;88,28773457;88,28773457;91,35298321;85,79350597;76,19622262;76,19622262;84,32360743;85,2175184;85,70168963;85,70168963;68,75;100;81,08108108;81,08108108
.SPX;EASTMAN CHEMICAL ORD;EMN.N;31-33;A-;A-;A;A;83,11396601;79,26349155;83,81351569;83,81351569;83,1414649;77,6885436;91,00340752;91,00340752;80,98149681;77,84397308;73,41993169;73,41993169;84,29464932;81,57755586;82,80071101;82,80071101;100;100;70;70
.SPX;EMERSON ELECTRIC ORD;EMR.N;31-33;B+;B+;B+;B;67,35865461;71,94999533;70,9285832;66,13390243;74,15903108;68,39292798;67,11014244;69,12755075;59,30577999;79,77056984;67,1517544;50,35030269;66,63934249;69,31927535;78,24794063;76,01606422;100;100;100;10,9375
.SPX;ENPHASE ENERGY ORD;ENPH.OQ;31-33;C+;B-;B-;B-;45,3735972;50,41826428;51,869698;51,869698;66,06004424;70,73522668;57,15817532;57,15817532;30,30209808;34,38447095;40,13349407;40,13349407;44,06978085;50,22434377;58,49212925;58,49212925;25;100;100;100
.SPX;EOG RESOURCES ORD;EOG.N;21;B-;B-;B-;B-;55,46262465;54,48813531;57,88069372;57,88069372;46,83167587;48,18962877;52,99839067;52,99839067;84,40759397;73,13951811;79,6936441;79,6936441;46,22186736;49,42969476;48,94466423;48,94466423;100;76,85185185;45,40229885;45,40229885
.SPX;EPAM SYSTEMS ORD;EPAM.N;54;B+;B;B-;B-;66,94356536;66,11188518;55,0498119;55,0498119;84,46232987;82,50271637;77,25658729;77,25658729;65,77478139;65,97999378;47,54567008;47,54567008;20,55416939;19,503767;16,32194785;16,32194785;100;100;100;100
.SPX;EQUINIX INC COMMON STOCK REIT;EQIX.OQ;51;B+;B;B-;B-;67,43583574;61,02373006;54,81047892;54,81047892;69,9247073;60,63423779;63,50761962;63,50761962;65,60995653;59,06519906;49,46682741;49,46682741;66,99792604;63,01591945;52,39162412;52,39162412;93,75;100;80;80
.SPX;EQUITY RESIDENTIAL REIT;EQR.N;53;B;B;B;B;61,8916368;62,13299389;62,58590298;62,58590298;64,86069653;62,64729554;67,13182187;67,13182187;55,49856988;52,58453559;51,01634184;51,01634184;64,9820223;69,90349635;68,84428732;68,84428732;100;100;100;100
.SPX;EQT ORD;EQT.N;21;C+;C+;C+;C+;45,52249298;42,75001383;41,80747162;41,80747162;36,7402795;34,13751044;40,72899577;40,72899577;72,63534951;68,64817123;54,26195164;54,26195164;37,71482764;35,5642004;34,62710928;34,62710928;65,47619048;100;100;100
.SPX;EVERSOURCE ENERGY;ES.N;22;B+;B+;B+;B+;74,8888558;73,76145531;73,17568545;73,17568545;77,35432914;80,17827672;78,65333929;78,65333929;56,34701809;39,10866157;39,74020494;39,74020494;83,9104572;89,23847055;88,65482105;88,65482105;100;100;75;75
.SPX;ESSEX PROPERTY REIT;ESS.N;53;B+;B+;B+;B+;74,84564412;67,7552136;70,63258762;70,63258762;66,6049825;51,26872259;52,57305898;52,57305898;83,18956152;80,86236751;83,67269439;83,67269439;74,32548544;69,78821016;73,98897391;73,98897391;100;100;100;100
.SPX;EATON CORP PLC;ETN.N;31-33;B+;B+;B+;B+;69,09320855;68,29229405;69,4113229;69,4113229;75,8432913;74,8890998;76,89887053;76,89887053;32,55577047;31,82065553;32,90591708;32,90591708;92,1659832;91,47770504;91,65165532;91,65165532;64;100;28,47222222;28,47222222
.SPX;ENTERGY ORD;ETR.N;22;B-;B-;B-;B-;54,82665022;52,44490886;50,09650442;50,09650442;59,69144454;52,43244428;50,91758193;50,91758193;51,73395884;65,66938583;65,41109102;65,41109102;52,92574361;44,67533649;40,46004127;40,46004127;100;68,57142857;100;100
.SPX;ETSY INC;ETSY.OQ;44-45;B-;C+;C+;C+;55,19559213;48,00197432;43,86107081;43,86107081;48,59490611;40,01998867;36,79823576;36,79823576;53,2026988;44,82730898;45,11571897;45,11571897;65,28050896;61,07969945;50,74392325;50,74392325;100;100;24,07407407;24,07407407
.SPX;EVERGY ORD SHS;EVRG.OQ;22;B-;B+;B+;B+;51,48119338;67,6545235;68,74352227;68,74352227;29,11363635;52,9635092;60,096554;60,096554;92,49601786;92,32665092;89,5493269;89,5493269;44,45942847;64,37581243;63,11720115;63,11720115;100;100;100;100
.SPX;EDWARDS LIFESCIENCES ORD;EW.N;31-33;B;B;B+;B+;63,23258772;65,10760265;67,61589894;67,61589894;80,67309447;82,24144896;80,86476513;80,86476513;40,32012281;43,43085525;51,97392209;51,97392209;63,12358277;63,21585213;63,75369114;63,75369114;17,85714286;47,72727273;82,25806452;82,25806452
.SPX;EXELON CORP ORD;EXC.OQ;22;B-;B-;B-;B-;55,63612818;53,48664839;57,6874021;57,6874021;53,13570426;51,8976465;53,00469856;53,00469856;61,83273628;59,93646618;81,08988012;81,08988012;53,90315347;50,90775701;47,50212951;47,50212951;100;100;45,65217391;45,65217391
.SPX;EXPEDITORS INTERNATIONAL OF WASN ORD;EXPD.N;48-49;B-;B;B;B;55,49803185;60,73103119;62,61908698;62,61908698;50,06405643;53,19827836;53,30374578;53,30374578;58,2501234;67,86400358;79,53161878;79,53161878;59,09142892;62,94736975;58,61693012;58,61693012;100;100;74,07407407;74,07407407
.SPX;EXPEDIA GROUP INC ORD;EXPE.OQ;56;C+;C;C+;C+;41,69730816;38,7354932;49,61266957;49,61266957;46,75598577;43,13241099;52,29863975;52,29863975;19,30083609;13,44843449;24,48811198;24,48811198;58,15114779;59,50402877;73,0522277;73,0522277;98,8372093;77,5;38,0952381;38,0952381
.SPX;EXTRA SPACE STORAGE REIT;EXR.N;53;C;C-;C-;C-;38,07440773;32,69026728;28,7023406;28,7023406;70,6317706;65,16691737;59,98687781;59,98687781;20,66355452;15,64723373;16,01695883;16,01695883;26,79707084;21,16261096;14,39892121;14,39892121;100;100;100;100
.SPX;FORD MOTOR ORD;F.N;31-33;A-;A-;B+;B+;76,46300434;76,41999389;71,97867841;71,97867841;88,40702105;89,04075836;85,00913469;85,00913469;33,46100417;31,14070812;30,42133816;30,42133816;92,62787299;93,38704446;85,7880878;85,7880878;95,94594595;15,27777778;9,166666667;9,166666667
.SPX;DIAMONDBACK ENERGY ORD SHS;FANG.OQ;21;B-;B;B;B;56,47955169;63,11087712;61,09749596;61,09749596;51,32371696;60,47842614;60,47502618;60,47502618;87,62775166;93,90352773;78,67356507;78,67356507;41,51116894;45,31670915;49,87067914;49,87067914;100;100;20,68965517;20,68965517
